"id","create_uid","create_date","write_uid","tgl_penempatan","write_date","alamat_penempatan","telp_penempatan","name","jenis_penempatan","pelatihan_id","jml_penempatan"
1474,25,2020-07-08 01:29:16,25,2019-12-25,2020-07-08 01:29:16,KEDIRI,,BENGKEL BUBUT DAN LAS,Formal,,3
1473,25,2020-07-08 01:29:16,25,2019-12-25,2020-07-08 01:29:16,LUAR NEGERI,,TKI,Formal,,2
2215,25,2020-07-16 04:34:37,25,2019-12-25,2020-07-16 04:34:37,TULUNGAGUNG,,FOTOCOPY,Formal,1826,1
2216,25,2020-07-16 04:34:37,25,2019-12-25,2020-07-16 04:34:37,TULUNGAGUNG,,DIGITAL PRINTING,Formal,1826,1
2221,25,2020-07-16 04:43:12,25,2019-12-25,2020-07-16 04:43:12,TULUNGAGUNG,,USMAN,Informal,166,5
2228,25,2020-07-16 04:50:21,25,2019-12-25,2020-07-16 04:50:21,TULUNGAGUNG,,USMAN,Informal,21,5
2706,16,2020-07-17 04:05:48,16,2019-05-11,2020-07-17 04:05:48,"Jl. Natuna, Kapasan, Gadungan, Puncu",-,Plywood Industry,Informal,1726,7
2705,16,2020-07-17 04:05:48,16,2019-05-11,2020-07-17 04:05:48,KK. Rejo Ds. Sidorejo Kec. Ponggok Kab. Blitar,-,Produksi Mebel dan Gerabah,Informal,1726,1
2708,18,2020-07-17 04:14:05,18,2020-07-17,2020-07-17 04:14:05,Mojokerto,,Wiraswasta,Informal,1588,16
3175,5,2020-07-20 00:51:05,5,2020-01-31,2020-07-20 00:51:05,GELURAN,,CV. INTAN PRATAMA,Formal,1977,1
3176,5,2020-07-20 00:51:05,5,2020-01-31,2020-07-20 00:51:05,-,,HOTEL BANYUWANGI,Formal,1977,1
3177,5,2020-07-20 00:51:05,5,2020-02-28,2020-07-20 00:51:05,JL. ARIF RAHMAN HAKIM 152 SURABAYA,,CV. KERTAJAYA ELEKTRONIK,Formal,1977,1
3178,5,2020-07-20 00:51:05,5,2020-05-29,2020-07-20 00:51:05,-,,ALAM TEKNIK,Formal,1977,1
3201,26,2020-07-21 05:18:14,26,2020-03-02,2020-07-21 05:18:14,Malang,,Usaha Mandiri Budidaya Ayam,Informal,1958,16
3206,5,2020-07-21 05:33:38,5,2020-06-09,2020-07-21 05:33:38,SIDOARJO,,WIRAUSAHA ,Formal,795,1
3207,5,2020-07-21 05:33:38,5,2020-06-09,2020-07-21 05:33:38,SURABAYA,,WIRAUSAHA,Formal,795,1
3210,26,2020-07-21 06:53:06,26,2020-03-02,2020-07-21 06:53:06,Malang,,Usaha mandiri budidaya ayam,Informal,1973,16
3221,24,2020-07-21 08:22:35,24,2020-02-21,2020-07-21 08:22:35,TUBAN ,,SWASTA,Informal,2255,16
3222,18,2020-07-21 08:22:58,18,2020-02-03,2020-07-21 08:22:58,"Jl. KH. Mukmin RT.02 RW.02, Keboansikep, Gedangan Sidoarjo",,PT. Ionuda,Formal,562,1
3231,25,2020-07-21 09:00:54,25,2019-12-25,2020-07-21 09:00:54,TULUNGAGUNG,,USMAN,Informal,2246,16
3236,25,2020-07-21 09:03:47,25,2019-12-25,2020-07-21 09:03:47,TULUNGAGUNG,,USMAN,Informal,2265,12
3261,8,2020-07-21 14:57:37,8,2019-03-25,2020-07-21 14:57:37,JL. LETJEN SUTOYO NO. 39 LOWOKWARU MALANG,-,AMARIS HOTEL,Formal,2277,1
3262,8,2020-07-21 14:57:37,8,2019-03-25,2020-07-21 14:57:37,JL. A. YANI POLOWIJEN BLIMBING MALANG,-,HARRIS HOTEL & CONVENTION MALANG,Formal,2277,1
3263,8,2020-07-21 14:57:37,8,2019-03-25,2020-07-21 14:57:37,JL. KAHURIPAN NO. 9 KAUMAN KLOJEN KOTA MALANG,-,SAHID MONTANA HOTEL,Formal,2277,1
3274,8,2020-07-21 15:29:14,8,2019-03-25,2020-07-21 15:29:14,JL. RAYA KALI RUNGKUT MEGAH RAYA BLOK N. 18 SURABAYA,-,GRAHA MESIN GLOBALINDO,Formal,2275,1
3275,8,2020-07-21 15:29:14,8,2019-03-25,2020-07-21 15:29:14,JL. RAYA KEBON ROJO NO. 6 BB KREMBANGAN SURABAYA,-,CV. KARYA HIDUP SENTOSA,Formal,2275,1
3276,8,2020-07-21 15:29:14,8,2019-03-25,2020-07-21 15:29:14,BALEARJOSARI BLIMBING MALANG,-,ADI PUTRO WIRASEJATI,Formal,2275,1
3277,8,2020-07-21 15:29:14,8,2019-03-25,2020-07-21 15:29:14,"JL. PERUSAHAAN RAYA, TUNJUNGTIRTO SINGOSARI MALANG",-,KAROSERI TENTREM,Formal,2275,1
3278,8,2020-07-21 15:29:14,8,2019-03-25,2020-07-21 15:29:14,JL. RAYA BANDULAN NO. 105 SUKUN KOTA MALANG,-,PABRIK KNALPOT HANDOKO,Formal,2275,1
3279,8,2020-07-21 15:29:14,8,2019-03-25,2020-07-21 15:29:14,JL. ADE IRMA SURYANI NO. 9A/C4 MALANG,-,PT. KAWAN LAMA SEJAHTERA,Formal,2275,1
3280,8,2020-07-21 15:29:14,8,2019-03-25,2020-07-21 15:29:14,JL. RAYA KARYA TIMUR NO. 60 A PURWANTORO BLIMBING KOTA MALANG,-,ALLDILA SEATS,Formal,2275,1
3314,23,2020-07-22 02:44:11,23,2019-04-01,2020-07-22 02:44:11,Desa Pragaan Kec. Prenduan Kab. Sumenep,,wirausaha,Formal,1486,10
3315,23,2020-07-22 02:49:51,23,2019-04-01,2020-07-22 02:49:51,Desa Batu Putih Daya Kec. Batu Putih Kab. Sumenep,,Wirausaha,Formal,1481,16
3328,18,2020-07-22 06:28:26,18,2020-02-25,2020-07-22 06:28:26,Ngoro Industri Persada blok F-1 Mojokerto,,PT. Marufuji Kinzai Indonesia,Formal,1547,1
3439,24,2020-07-27 07:45:13,24,2020-07-27,2020-07-27 07:45:13,TUBAN ,,SWASTA,Informal,1797,7
1409,17,2020-06-23 08:24:15,17,2019-04-29,2020-06-23 08:24:15,Jl. Rembang Industri Raya Kawasan Indst. Pier Rembang Pasuruan,-,PT. Panasonic Lighting Indonesia,Formal,1708,1
1410,17,2020-06-23 08:24:15,17,2019-04-25,2020-06-23 08:24:15,Jl. Surabaya Madiun Desa Bagi Kab. Madiun,-,PT. Inka Multi Solusi,Formal,1708,1
1411,17,2020-06-23 08:24:15,17,2019-04-28,2020-06-23 08:24:15,Jl. Kedamaian Kab. Gresik,-,PT. Langgeng Jaya Plastindo,Formal,1708,1
1412,17,2020-06-23 08:24:15,17,2019-04-25,2020-06-23 08:24:15,Kab. Madiun,-,PT. Sumber Graha Sejahtera,Formal,1708,1
2177,24,2020-07-16 00:49:16,24,2020-06-16,2020-07-16 00:49:16,KAB TUBAN ,,SWASTA,Informal,805,8
2187,19,2020-07-16 03:44:30,19,2020-06-09,2020-07-16 03:44:30,Nganjuk,,Olshop,Formal,966,5
2190,19,2020-07-16 03:50:06,19,2020-07-19,2020-07-16 03:50:06,nganjuk,,permak pakaian,Informal,1005,6
2195,19,2020-07-16 03:58:05,19,2020-07-14,2020-07-16 03:58:05,nganjuk,,penjual online,Informal,962,3
2199,25,2020-07-16 04:22:56,25,2019-12-25,2020-07-16 04:22:56,TULUNGAGUNG,,USMAN,Informal,2037,20
2200,25,2020-07-16 04:24:13,25,2019-12-25,2020-07-16 04:24:13,TULUNGAGUNG,,BENGKEL,Formal,314,2
2794,16,2020-07-17 04:41:41,16,2019-12-11,2020-07-17 04:41:41,"Jl. Sumatra, Gedangsewu, Pare",,SD Islam NU Pare,Formal,2057,1
2219,25,2020-07-16 04:39:42,25,2019-12-25,2020-07-16 04:39:42,TULUNGAGUNG,,USMAN,Informal,168,4
2223,25,2020-07-16 04:45:06,25,2019-12-25,2020-07-16 04:45:06,TULUNGAGUNG,,USMAN,Informal,2055,13
2212,25,2020-07-16 04:32:47,25,2019-12-25,2020-07-16 04:32:47,TULUNGAGUNG,,BAROKAH MOTOR,Formal,,1
2795,16,2020-07-17 04:41:41,16,2019-12-09,2020-07-17 04:41:41,"Jl. Matahari, Pare",,Calista Swalayan,Formal,2057,1
2790,16,2020-07-17 04:41:41,16,2019-12-18,2020-07-17 04:41:41,"Jl. Kawi, Mojoroto, Kota Kediri",,PT. PNM Persero,Formal,2057,3
3179,14,2020-07-20 01:31:22,14,2020-04-05,2020-07-20 01:31:22,KALISAT,,"PAVING BATAKO ""MANDIRI""",Informal,2193,16
3233,25,2020-07-21 09:02:05,25,2019-12-25,2020-07-21 09:02:05,TULUNGAGUNG,,USMAN,Informal,2267,9
3181,18,2020-07-21 05:00:44,18,2020-01-10,2020-07-21 05:10:22,Jl. Betet No. 10 Puskopad Sooko Mojokerto,,CV. Mitra Jaya Raya,Formal,788,5
3184,18,2020-07-21 05:05:55,18,2020-01-09,2020-07-21 05:11:12,Jl. Bypass KM.02 Mojokerto,,PT. Dong Lim Furniture Indonesia,Formal,1595,1
3187,5,2020-07-21 05:15:27,5,2020-05-05,2020-07-21 05:15:27,SIDOARJO,,PT. S A I,Formal,15,1
3188,5,2020-07-21 05:15:27,5,2020-04-08,2020-07-21 05:15:27,SIDOARJO,,PT. ANTI GARMINDO PERSADA,Formal,15,1
3189,5,2020-07-21 05:15:27,5,2020-05-06,2020-07-21 05:15:27,SIDOARJO,,PT. JACOBIS,Formal,15,1
3190,5,2020-07-21 05:15:27,5,2020-04-07,2020-07-21 05:15:27,SIDOARJO,,PT. BHAKTI RAHAYU,Formal,15,1
3191,5,2020-07-21 05:15:27,5,2020-04-08,2020-07-21 05:15:27,BOJONEGORO,,DINAS PU BOJONEGORO,Formal,15,1
3192,5,2020-07-21 05:15:27,5,2020-05-05,2020-07-21 05:15:27,SURABAYA,,PAKUWON,Formal,15,1
3193,5,2020-07-21 05:15:27,5,2020-05-05,2020-07-21 05:15:27,Surabaya,,PANDU LOGISTIC,Formal,15,1
3194,5,2020-07-21 05:15:27,5,2020-05-05,2020-07-21 05:15:27,MADIUN,,RSUD MATA,Formal,15,1
3195,5,2020-07-21 05:15:27,5,2020-05-12,2020-07-21 05:15:27,SURABAYA,,HOTEL SOFIA JUANDA,Formal,15,1
3196,5,2020-07-21 05:15:27,5,2020-04-07,2020-07-21 05:15:27,SURABAYA,,PT. CAHAYA BINTANG,Formal,15,1
3197,5,2020-07-21 05:15:27,5,2020-05-05,2020-07-21 05:15:27,SIDOARJO,,JACOBIS,Formal,15,1
3198,5,2020-07-21 05:15:27,5,2020-05-07,2020-07-21 05:15:27,SIDOARJO,,LOTTE MART,Formal,15,1
3202,18,2020-07-21 05:18:54,18,2020-01-20,2020-07-21 05:18:54,Jl. Raya Bypass No. 1 Mergelo Kedundung Mojokerto,,PT. Lion Superindo,Formal,2220,2
3204,5,2020-07-21 05:31:27,5,2020-04-08,2020-07-21 05:31:27,SURABAYA,,WIRASWASTA,Formal,809,1
3205,5,2020-07-21 05:31:27,5,2020-04-07,2020-07-21 05:31:27,KALIMANTAN,,KALIMANTAN,Formal,809,1
3213,18,2020-07-21 07:31:22,18,2020-01-29,2020-07-21 07:31:22,"Jl. KH. Mukmin RT.02 RW.02, Keboansikep, Gedangan Sidoarjo",,PT. Ionuda,Formal,566,2
3217,24,2020-07-21 08:21:15,24,2019-07-21,2020-07-21 08:21:15,TUBAN,,SWASTA,Informal,2089,16
3218,5,2020-07-21 08:21:52,5,2020-07-07,2020-07-21 08:21:52,JATIKALANG KRIAN SIDOARJO,,PT. KAYU MEBEL INDONESIA,Formal,809,1
3219,5,2020-07-21 08:21:52,5,2020-07-07,2020-07-21 08:21:52,JL. MUSTAJAB NO. 59 KETABANG SURABAYA,,HARIAN DIS' WAY ,Formal,809,1
3220,5,2020-07-21 08:21:52,5,2020-07-07,2020-07-21 08:21:52,SIDOARJO,,PT. INSERA SENA ,Formal,809,1
3243,26,2020-07-21 11:02:52,26,2020-02-03,2020-07-21 11:02:52,Malang,,Usaha Mandiri Budidaya Sayuran,Informal,1992,16
3324,18,2020-07-22 05:28:59,18,2020-02-24,2020-07-22 05:28:59,Ngoro Industri Persada blok F-1 Mojokerto,,PT. Marufuji Kinzai Indonesia,Formal,1517,1
3465,24,2020-07-28 06:12:09,24,2020-07-28,2020-07-28 06:12:09,TUBAN,,SWASTA,Formal,2107,7
1421,17,2020-06-23 08:42:21,17,2019-04-03,2020-06-23 08:42:21,Jl. Diponegoro Caruban Madiun,-,Rumah Makan Eat House,Formal,,1
1422,17,2020-06-23 08:43:06,17,2019-04-02,2020-06-23 08:43:06,Desa Plumpungrejo Kec. Wonoasri Kab. Madiun,-,Usaha Mandiri Catering ,Informal,,1
1423,17,2020-06-23 08:43:59,17,2019-04-01,2020-06-23 08:43:59,Desa Klecorejo Kec. Mejayan Kab. Madiun,-,Usaha Mandiri Catering ,Informal,,1
1424,17,2020-06-23 08:50:37,17,2019-04-01,2020-06-23 08:50:37,Desa Purwosari Kec. Wonoasri Kab. Madiun,-,Usaha Mandiri Catering ,Informal,1714,1
1425,17,2020-06-23 08:50:37,17,2019-04-03,2020-06-23 08:50:37,Caruban - Madiun,-,Rumah Makan Warung Ijo,Formal,1714,1
1427,17,2020-06-23 08:50:37,17,2019-04-02,2020-06-23 08:50:37,Desa Plumpungrejo Kec. Wonoasri Kab. Madiun,-,Usaha Mandiri Catering,Informal,1714,1
1428,17,2020-06-23 08:50:37,17,2019-04-01,2020-06-23 08:50:37,Desa Klecorejo Kec. Mejayan Kab. Madiun,-,Usaha Mandiri Catering,Informal,1714,1
1429,17,2020-06-23 08:50:37,17,2019-04-02,2020-06-23 08:50:37,Jl. Cokroaminoto Madiun,-,Oemah Snack Madiun,Informal,1714,1
1430,17,2020-06-23 08:50:37,17,2019-04-03,2020-06-23 08:50:37,Desa Buduran Kec. Wonoasri Kab. Madiun,-,Usaha Mandiri Snack,Informal,1714,1
1426,17,2020-06-23 08:50:37,17,2019-04-02,2020-06-23 08:50:37,Jl Diponegoro Caruban Madiun,-,Rumah Makan Eathouse,Formal,1714,2
1431,17,2020-06-23 08:55:06,17,2019-04-02,2020-06-23 08:55:06,Desa Ngengor Kec. Pilangkenceng Kab. Madiun,-,Usaha Kelompok Kue dan Snack,Informal,1715,16
1432,22,2020-06-29 01:00:50,22,2020-06-29,2020-06-29 01:00:50,ASEMBAGUS,-,PG ASEMBAGUS,Formal,972,1
1433,22,2020-06-29 01:00:50,22,2020-06-29,2020-06-29 01:00:50,WRINGINANOM,-,PG WRINGIN ANOM,Formal,972,1
1435,22,2020-06-29 01:00:50,22,2020-06-29,2020-06-29 01:00:50,KEC. MLANDINGAN,-,BENGKEL MOTOR ,Informal,972,1
1434,22,2020-06-29 01:00:50,22,2020-06-29,2020-06-29 01:00:50,DESA BANTAL - ASEMBAGUS,-,BENGKEL DZAKY MOTOR,Informal,972,2
1436,22,2020-06-29 01:11:57,22,2020-06-29,2020-06-29 01:11:57,PANJI PERMAI,-,BENGKEL HERU,Informal,,1
1437,22,2020-06-29 01:12:24,22,2020-06-29,2020-06-29 01:12:24,PANJI,-,PG PANJI,Formal,972,1
1438,22,2020-06-29 01:12:55,22,2020-06-29,2020-06-29 01:12:55,PANJI PERMAI,-,BENGKEL HERU,Informal,972,1
1439,25,2020-07-01 03:21:44,25,2019-12-25,2020-07-01 03:21:44,TULUNGAGUNG,,USMAN,Informal,583,4
1440,25,2020-07-01 03:51:17,25,2019-12-25,2020-07-01 03:51:17,TULUNGAGUNG,,HONO STEMPEL,Formal,369,1
1441,25,2020-07-01 03:51:17,25,2019-12-25,2020-07-01 03:51:17,TULUNGAGUNG,,BENGKEL AC,Formal,369,1
1442,25,2020-07-01 03:51:17,25,2019-12-25,2020-07-01 03:51:17,TULUNGAGUNG,,PT SOLUSI TRANSPORTASI,Formal,369,1
1443,25,2020-07-01 03:51:17,25,2019-12-25,2020-07-01 03:51:17,TULUNGAGUNG,,TUNGGAL RASA,Formal,369,1
1444,25,2020-07-01 03:51:17,25,2019-12-25,2020-07-01 03:51:17,TULUNGAGUNG,,PT PULAU SAMBU,Formal,369,1
1445,25,2020-07-01 03:51:17,25,2019-12-25,2020-07-01 03:51:17,TULUNGAGUNG,,PABRIK ES,Formal,369,1
1446,25,2020-07-01 03:51:17,25,2019-12-25,2020-07-01 03:51:17,TULUNGAGUNG,,TRC TULUNGAGUNG,Formal,369,1
1450,25,2020-07-01 04:01:55,25,2019-12-25,2020-07-01 04:01:55,TULUNGAGUNG,,PT BERLIAN MAKMUR,Formal,370,1
1447,25,2020-07-01 04:01:55,25,2019-12-25,2020-07-01 04:01:55,TULUNGAGUNG,,USMAN,Informal,370,3
1448,25,2020-07-01 04:01:55,25,2019-12-25,2020-07-01 04:01:55,TULUNGAGUNG,,PERCETAKAN LANGGENG,Formal,370,2
1449,25,2020-07-01 04:01:55,25,2019-12-25,2020-07-01 04:01:55,TULUNGAGUNG,,KASIR SARI SWALAYAN,Formal,370,2
1451,25,2020-07-01 04:06:26,25,2019-12-25,2020-07-01 04:06:26,TULUNGAGUNG,,USMAN,Informal,368,6
1453,25,2020-07-01 04:06:26,25,2019-12-25,2020-07-01 04:06:26,TULUNGAGUNG,,KONVEKSI TAS,Formal,368,1
1454,25,2020-07-01 04:06:26,25,2019-12-25,2020-07-01 04:06:26,TULUNGAGUNG,,CREFT,Formal,368,1
1452,25,2020-07-01 04:06:26,25,2019-12-25,2020-07-01 04:06:26,TULUNGAGUNG,,ASTAR GRIYA BUSANA,Formal,368,2
1455,21,2020-07-07 02:53:22,21,2020-06-01,2020-07-07 02:53:22,NGARIBOYO MAGETAN,,TOKO BAJU NGARIBOYO,Informal,1014,1
1456,21,2020-07-07 02:53:22,21,2020-06-01,2020-07-07 02:53:22,WONOGIRI,,TOKO SUSU WONOGIRI,Informal,1014,1
1457,21,2020-07-07 02:56:52,21,2020-06-01,2020-07-07 02:56:52,KAWEDANAN MAGETAN,,SERVIC AC,Informal,1017,1
1458,21,2020-07-07 02:56:52,21,2020-06-01,2020-07-07 02:56:52,BENDO MAGETAN,,SERVICE AC,Informal,1017,1
1459,21,2020-07-07 02:56:52,21,2020-06-01,2020-07-07 02:56:52,GRESIK,,SEMEN GRESIK,Informal,1017,1
1466,25,2020-07-08 01:22:40,25,2019-12-25,2020-07-08 01:22:40,TULUNGAGUNG,,BATIK GUNUNG,Formal,361,4
1460,21,2020-07-07 03:02:09,21,2020-06-21,2020-07-07 03:03:29,PONOROGO,,CATERING SNACK,Informal,1020,16
1462,25,2020-07-08 01:14:55,25,2019-12-25,2020-07-16 04:38:30,TULUNGAGUNG,,USMAN,Informal,170,5
1463,25,2020-07-08 01:15:46,25,2019-12-25,2020-07-08 01:15:46,TULUNGAGUNG,,USMAN,Informal,294,6
1464,25,2020-07-08 01:17:53,25,2019-12-25,2020-07-08 01:17:53,TULUNGAGUNG,,USMAN,Informal,230,7
1465,25,2020-07-08 01:18:42,25,2019-12-25,2020-07-08 01:18:42,TULUNGAGUNG,,USMAN,Informal,238,9
1467,25,2020-07-08 01:22:40,25,2019-12-25,2020-07-08 01:22:40,TULUNGAGUNG,,USMAN,Informal,361,4
1468,25,2020-07-08 01:23:24,25,2019-12-25,2020-07-08 01:23:24,TULUNGAGUNG,,SALON CANTIK,Formal,309,1
2796,16,2020-07-17 04:43:26,16,2019-05-24,2020-07-17 04:43:26,"Jenggolo, Sidoarjo",-,PT. Indomarco Prismatama,Informal,1733,4
3180,26,2020-07-21 04:58:35,26,2020-03-02,2020-07-21 04:58:35,Malang,,Usaha Mandiri,Informal,2196,16
1477,25,2020-07-08 02:04:03,25,2019-12-25,2020-07-08 02:04:03,TULUNGAGUNG,,ADMIN INDOMARET,Formal,,3
1478,25,2020-07-08 02:04:03,25,2019-12-25,2020-07-08 02:04:03,TULUNGAGUNG,,USMAN,Informal,,5
1461,25,2020-07-08 01:13:10,25,2019-12-25,2020-07-08 01:13:10,TULUNGAGUNG,,USMAN,Informal,,3
2229,25,2020-07-16 04:51:10,25,2019-12-25,2020-07-16 04:51:10,TULUNGAGUNG,,USMAN,Informal,27,6
1475,25,2020-07-08 02:01:29,25,2019-01-25,2020-07-08 02:01:29,TULUNGAGUNG,,USMAN,Informal,314,5
1476,25,2020-07-08 02:02:14,25,2019-01-25,2020-07-08 02:02:14,TULUNGAGUNG,,USMAN,Informal,296,12
2234,25,2020-07-16 04:55:12,25,2019-12-25,2020-07-16 04:55:12,TULUNGAGUNG,,USMAN,Informal,25,8
1479,25,2020-07-08 02:10:35,25,2019-12-25,2020-07-08 02:10:35,TULUNGAGUNG,,BENGKEL BUBUT,Formal,362,4
1480,25,2020-07-08 02:10:35,25,2019-12-25,2020-07-08 02:10:35,TULUNGAGUNG,,USMAN,Informal,362,3
1481,22,2020-07-09 00:41:19,22,2020-07-05,2020-07-09 00:41:19,Desa Widoropayung Kec. Besuki,-,Rumah batik besuki,Informal,1006,16
1482,22,2020-07-09 00:42:22,22,2020-06-30,2020-07-09 00:42:22,Kecamatan Kapongan,-,wirausaha,Informal,1023,9
1483,22,2020-07-09 00:46:29,22,2020-06-30,2020-07-09 00:46:29,Desa Tanjung pecinan Kec. Mangaran,-,salon kecantikan dan rias pengantin,Informal,1007,11
1484,22,2020-07-09 03:39:57,22,2020-07-05,2020-07-09 03:39:57,Kab. Situbondo,-,Freelance,Informal,973,3
1485,22,2020-07-09 03:42:17,22,2020-07-06,2020-07-09 03:42:17,Desa Cangkring Kec. Prajekan,-,wirausaha,Informal,980,7
1471,25,2020-07-08 01:29:16,25,2019-12-25,2020-07-08 01:29:16,TULUNGAGUNG,,BENGKEL LAS,Formal,,1
1472,25,2020-07-08 01:29:16,25,2019-12-25,2020-07-08 01:29:16,MALAYSIA,,LAS INTERNATIONAL,Formal,,1
3185,26,2020-07-21 05:12:01,26,2020-03-02,2020-07-21 05:12:01,Malang,,Usaha Mandiri Aneka Kue,Informal,1987,16
1486,5,2020-07-09 05:04:54,5,2020-05-06,2020-07-09 05:04:54,SIDOARJO,,PT. INDOPRIMA GEMILANG,Formal,635,1
1487,5,2020-07-09 05:04:54,5,2020-05-06,2020-07-09 05:04:54,SIDOARJO,,PT. JAGO RENTAL,Formal,635,1
1488,5,2020-07-09 05:04:54,5,2020-05-07,2020-07-09 05:04:54,SIDOARJO,,PT. KARYA MANUNGGAL,Formal,635,1
1489,5,2020-07-09 05:04:54,5,2020-07-05,2020-07-09 05:04:54,GRESIK,,PT. EVERWIN,Formal,635,1
1490,5,2020-07-09 05:04:54,5,2020-01-08,2020-07-09 05:04:54,Sidoarjo,,PT. BSW,Formal,635,1
1491,5,2020-07-09 05:04:54,5,2020-05-12,2020-07-09 05:04:54,SIDOARJO,,PT.KERTARAJASA,Formal,635,1
1492,5,2020-07-09 05:04:54,5,2020-05-20,2020-07-09 05:04:54,SIDOARJO,,PT. SHS,Formal,635,1
1493,5,2020-07-09 05:04:54,5,2020-05-05,2020-07-09 05:04:54,SIDOARJO,,PT. SEMESTA RAYA ABADI JAYA,Formal,635,1
1495,5,2020-07-09 05:04:54,5,2020-05-13,2020-07-09 05:04:54,SIDOARJO,,PT. SEKAR ANDHIKA,Formal,635,1
1496,5,2020-07-09 05:04:54,5,2020-05-12,2020-07-09 05:04:54,Sidoarjo,,PT. SAI,Formal,635,1
1497,5,2020-07-09 05:04:54,5,2020-05-13,2020-07-09 05:04:54,SURABAYA,,PT. KEDAUNG ,Formal,635,1
1498,5,2020-07-09 05:04:54,5,2020-05-13,2020-07-09 05:04:54,SURABAYA,,PT. WAHANA,Formal,635,1
1494,5,2020-07-09 05:04:54,5,2020-05-12,2020-07-09 05:04:54,KRIS KENCANA SURABAYA,,KUMON,Formal,635,0
1499,5,2020-07-09 07:45:31,5,2020-05-12,2020-07-09 07:45:31,SURABAYA,,HOTEL INA ,Formal,1832,1
1500,5,2020-07-09 07:45:31,5,2020-05-08,2020-07-09 07:45:31,SURABAYA,,PRUDENTIAL,Formal,1832,1
1501,5,2020-07-09 07:45:31,5,2020-05-11,2020-07-09 07:45:31,SIDOARJO,,PT. BINTANG KARYA SEDATI,Formal,1832,1
1502,5,2020-07-09 07:45:31,5,2020-05-12,2020-07-09 07:45:31,SURABAYA,,CV. MAKMUR,Formal,1832,1
1503,5,2020-07-09 07:45:31,5,2020-05-13,2020-07-09 07:45:31,BLITAR,,MITRA UNGGUL SEJATI,Formal,1832,1
1504,5,2020-07-09 07:45:31,5,2020-05-13,2020-07-09 07:45:31,Mojokerto,,PPK Tol SuMo,Formal,1832,1
1505,5,2020-07-09 07:45:31,5,2020-05-12,2020-07-09 07:45:31,SURABAYA,,AL FALAH,Formal,1832,1
1506,5,2020-07-09 07:45:31,5,2020-01-07,2020-07-09 07:45:31,SIDOARJO,,PT. AGRO MEGA,Formal,1832,1
1507,5,2020-07-09 07:45:31,5,2020-01-15,2020-07-09 07:45:31,SURABAYA,,HONDA MANDALA,Formal,1832,1
1508,5,2020-07-09 07:45:31,5,2020-06-16,2020-07-09 07:45:31,SURABAYA,,PT. EDUKASI MAJU MANDIRI,Formal,1832,1
1509,5,2020-07-09 07:45:31,5,2020-06-18,2020-07-09 07:45:31,SURABAYA,,PRUDENTIAL,Formal,1832,1
1510,5,2020-07-09 07:45:31,5,2019-05-14,2020-07-09 07:45:31,SIDOARJO,,TRIJAYA,Formal,1832,1
1511,5,2020-07-09 07:45:31,5,2019-05-21,2020-07-09 07:45:31,SURABAYA,,HOTEL INA SIMPANG,Formal,1832,1
1512,5,2020-07-09 07:45:31,5,2020-01-14,2020-07-09 07:45:31,SIDOARJO,,PT. INTERBAT,Formal,1832,1
1513,5,2020-07-09 07:45:31,5,2020-06-16,2020-07-09 07:45:31,SIDOARJO,,WIRAUSAHA,Formal,1832,1
1514,5,2020-07-09 07:45:31,5,2019-07-17,2020-07-09 07:45:31,SIDOARJO,,PT. SRIWIJAYA LOGISTIC INTERNUSA,Formal,1832,1
2230,25,2020-07-16 04:52:01,25,2019-12-25,2020-07-16 04:52:01,TULUNGAGUNG,,USMAN,Informal,26,7
2239,25,2020-07-16 04:59:03,25,2019-12-25,2020-07-16 04:59:03,TULUNGAGUNG,,USMAN,Informal,231,9
2282,25,2020-07-16 06:38:44,25,2019-12-25,2020-07-16 06:38:44,TULUNGAGUNG,,USMAN,Informal,2135,12
2337,16,2020-07-16 07:33:28,16,2019-09-23,2020-07-16 07:33:28,"Dusun Bringin RT.003/RW.002, Bringin, Wonosari, Kec. Pagu, Kediri, Jawa Timur",,Giga Komputer,Formal,1856,6
2339,16,2020-07-16 07:33:28,16,2019-09-30,2020-07-16 07:33:28,Kediri,,Asisten Pengajar LPK,Formal,1856,1
2336,16,2020-07-16 07:33:28,16,2019-09-30,2020-07-16 07:33:28,"Dusun Gemurung Kidul, Gemurung, Gedangan, Sidoarjo - Jatim",,PT. Sinar Bunda Mas Utama,Formal,1856,2
2338,16,2020-07-16 07:33:28,16,2019-10-06,2020-07-16 07:33:28,"Jl. Mauni, Pesantren, Kota Kediri",,CV Gudang Teknik,Formal,1856,2
2799,16,2020-07-17 04:43:26,16,2019-05-24,2020-07-17 04:43:26,"Jl. Banda, Gedangsewu, Pare, Kediri",-,CV. Putra Prima Mandiri,Informal,1733,1
2800,16,2020-07-17 04:43:26,16,2019-05-24,2020-07-17 04:43:26,"Sidomulyo, Puncu, Kediri",-,CV. Duta Indofarm Perkasa,Informal,1733,1
2797,16,2020-07-17 04:43:26,16,2019-05-24,2020-07-17 04:43:26,Kel. Balowerti Kec. Kota Kota Kediri,-,CS Finance,Informal,1733,3
2798,16,2020-07-17 04:43:26,16,2019-05-24,2020-07-17 04:43:26,"Asemrowo, Surabaya",-,PT. Indotank,Informal,1733,3
2868,16,2020-07-17 06:04:01,16,2019-07-10,2020-07-17 06:04:01,"Gogorante, Kec. Ngasem, Kab. Kediri",-,PT. Nur Fajar Kadiri,Informal,1745,1
